hs_code,hs_description,direction,q4_value,ytd_value,yoy_change_pct,share_of_total,ytd_value_teu,yoy_change_pct_teu,share_of_total_teu,ytd_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,ytd_value_container,yoy_change_pct_container,share_of_total_container,ytd_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
3214,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; non-refractory surfacing preparations for facades, indoor walls, floors, ceilings or the like",import,140384.0,140384.0,47.97979797979798,0.03485116380703088,10.75,50.0,0.0942941099074602,3,0.0,0.0612119975515201,5,50.0,0.07161271841879117,0,0.0,0.0
3302,"Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferou",import,6480.0,6480.0,-20.86945903040664,0.0016086985801057106,1.0,-50.0,0.008771545107670716,1,-50.0,0.020403999183840033,1,-50.0,0.014322543683758236,0,0.0,0.0
3303,Perfumes and toilet waters,import,121133.21,121133.21,-97.88670964323858,0.030072040575717107,24.0,-97.95918367346938,0.2105170825840972,13,-97.95918367346938,0.26525198938992045,14,-97.95918367346938,0.2005156115726153,0,0.0,0.0
3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",import,905000.26,905000.26,-50.0783765508869,0.22467170266316341,82.0,-28.571428571428573,0.7192666988289987,22,-16.666666666666668,0.4488879820444807,41,-37.5,0.5872242910340877,0,0.0,0.0
3305,Hair preparations; for use on the hair,import,125493.25,125493.25,-94.39719012001508,0.03115444646417453,10.0,-93.84615384615384,0.08771545107670717,5,-93.10344827586206,0.10201999591920016,5,-93.93939393939394,0.07161271841879117,0,0.0,0.0
3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",import,578067.08,578067.08,-82.63405750279652,0.1435085942595454,50.0,-81.81818181818181,0.4385772553835358,13,-82.3529411764706,0.26525198938992045,25,-81.81818181818181,0.3580635920939559,0,0.0,0.0
3307,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or ",import,6204.0,6204.0,-50.0,0.0015401799368789859,1.0,-55.55555555555556,0.008771545107670716,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",import,755923.22,755923.22,-56.2707154589099,0.18766243992020626,61.5,-50.0,0.539450024121749,17,-75.0,0.3468679861252806,33,-75.0,0.4726439415640218,0,0.0,0.0
3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",import,72045.03,72045.03,-75.72757749275641,0.01788560763343724,6.0,-75.0,0.052629270646024295,3,-77.77777777777777,0.0612119975515201,3,-77.77777777777777,0.042967631051274706,0,0.0,0.0
3406,"Candles, tapers and the like",import,92140.0,92140.0,-82.9252883309703,0.02287430357576237,8.0,-83.33333333333333,0.07017236086136573,2,-93.75,0.040807998367680065,4,-83.33333333333333,0.057290174735032943,0,0.0,0.0
3504,"Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included; hide powder, whether or not chromed",import,26480.0,26480.0,,0.006573817654506052,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
3506,"Prepared glues and other prepared adhesives, n.e.c. or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding 1kg net weight",import,134695.8,134695.8,-87.9822020732558,0.03343903429108067,16.0,-89.0625,0.14034472172273146,7,-89.0909090909091,0.14282799428688023,8,-89.39393939393939,0.11458034947006589,0,0.0,0.0
3507,Enzymes; prepared enzymes not elsewhere specified or included,import,235.0,235.0,-97.96817206383571,5.834014912420401e-05,0.0,-100.0,0.0,1,0.0,0.020403999183840033,0,-100.0,0.0,1,100.0,0.06489292667099286
3605,Matches; other than pyrotechnic articles of heading no. 3604,import,85865.84,85865.84,-92.1510961684744,0.021316706001170388,10.0,-92.3076923076923,0.08771545107670717,2,-95.1219512195122,0.040807998367680065,5,-91.66666666666667,0.07161271841879117,0,0.0,0.0
3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",import,522440.68,522440.68,-91.43880925684255,0.12969900927553424,40.0,-91.8840579710145,0.3508618043068287,8,-93.82716049382717,0.16323199347072026,20,-91.95402298850574,0.2864508736751647,0,0.0,0.0
3816,"Refractory cements, mortars, concretes and similar compositions; other than products of heading no. 3801",import,92402.22,92402.22,-92.08743726650955,0.022939401251946833,4.0,-92.0,0.035086180430682866,2,-92.85714285714286,0.040807998367680065,4,-92.0,0.057290174735032943,0,0.0,0.0
3822,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference m",import,6336.98,6336.98,-80.94645635202416,0.0015731930136046737,1.0,-75.0,0.008771545107670716,3,-50.0,0.0612119975515201,1,-50.0,0.014322543683758236,2,0.0,0.12978585334198572
3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",import,23162.5,23162.5,-93.47539543057997,0.005750228528039894,3.0,-83.33333333333333,0.026314635323012148,3,-87.5,0.0612119975515201,2,-87.5,0.028645087367516472,1,0.0,0.06489292667099286
3901,"Polymers of ethylene, in primary forms",import,975343.0,975343.0,-90.03645561533476,0.24213470666914258,77.0,-93.54838709677419,0.6754089732906452,17,-77.77777777777777,0.3468679861252806,39,-90.47619047619048,0.5585792036665712,0,0.0,0.0
3904,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms",import,74707.44,74707.44,-89.93733510221047,0.01854656676718095,6.0,-89.0909090909091,0.052629270646024295,1,-85.71428571428571,0.020403999183840033,3,-89.65517241379311,0.042967631051274706,0,0.0,0.0
3911,"Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39, in primary forms",import,200817.5,200817.5,-71.38035774552819,0.04985413998616953,16.0,-71.42857142857143,0.14034472172273146,3,-71.42857142857143,0.0612119975515201,9,-71.42857142857143,0.1289028931538241,0,0.0,0.0
3912,"Cellulose and its chemical derivatives, n.e.c. or included, in primary forms",import,33363.5,33363.5,-75.3985082559726,0.00828268751193779,8.0,-76.47058823529412,0.07017236086136573,4,-71.42857142857143,0.08161599673536013,4,-76.47058823529412,0.057290174735032943,0,0.0,0.0
3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",import,194119.99,194119.99,-81.32602278710378,0.04819144325357017,34.0,-74.71264367816092,0.2982325336608044,10,-73.33333333333333,0.20403999183840033,17,-78.0,0.24348324262389,0,0.0,0.0
3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",import,671352.79,671352.79,-91.36529011976765,0.16666732716404434,97.0,-92.15686274509804,0.8508398754440595,25,-93.18181818181819,0.5100999795960008,49,-92.24806201550388,0.7018046405041535,0,0.0,0.0
3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",import,295935.68,295935.68,-88.85205063749802,0.07346779447818177,28.0,-50.0,0.24560326301478008,12,0.0,0.2448479902060804,15,-50.0,0.21483815525637354,0,0.0,0.0
4011,"New pneumatic tyres, of rubber",import,1149788.17,1149788.17,-91.02141651935635,0.28544175871934313,162.5,-91.05960264900662,1.4253760799964914,54,-86.89138576779027,1.1018159559273617,81,-91.07438016528926,1.160126038384417,0,0.0,0.0
4013,"Inner tubes, of rubber",import,11188.0,11188.0,-35.005257440294656,0.002777487610219551,2.0,0.0,0.017543090215341433,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
4015,"Articles of apparel and clothing accessories (including gloves, mittens and mitts), for all purposes, of vulcanised rubber other than hard rubber",import,8688.0,8688.0,-24.18848167539267,0.002156847725919508,1.0,0.0,0.008771545107670716,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
4202,"Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered by leather, composition leather, plastic sheeting, textile materials, vulcanised fibre, paperboard",import,102850.0,102850.0,-89.85296527382822,0.025533124840103755,14.0,-89.55223880597015,0.12280163150739003,7,-88.33333333333333,0.14282799428688023,7,-89.55223880597015,0.10025780578630765,0,0.0,0.0
4203,"Articles of apparel and clothing accessories, of leather or of composition leather",import,27288.0,27288.0,-34.46685878962536,0.006774408465111826,2.0,-50.0,0.017543090215341433,1,-50.0,0.020403999183840033,1,-50.0,0.014322543683758236,0,0.0,0.0
4407,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6mm",import,958110.0,958110.0,3.08593263280309,0.23785651181868553,32.25,12.5,0.2828823297223806,10,0.0,0.20403999183840033,16,0.0,0.22916069894013177,3,0.0,0.1946787800129786
4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",import,268128.0,268128.0,-89.69072561330701,0.06656437235904074,20.0,-89.87341772151899,0.17543090215341434,1,-91.66666666666667,0.020403999183840033,10,-89.69072164948453,0.14322543683758235,0,0.0,0.0
4412,"Plywood, veneered panels and similar laminated wood",import,960140.0,960140.0,-93.27837026755607,0.23836047140473718,56.0,-93.52831362787803,0.49120652602956016,11,-89.58333333333333,0.22444399102224036,28,-93.36734693877551,0.4010312231452306,1,0.0,0.06489292667099286
4418,"Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes",import,213708.0,213708.0,-84.56266872210735,0.053054283357597404,20.0,-85.48094373865699,0.17543090215341434,2,-90.0,0.040807998367680065,10,-85.29411764705883,0.14322543683758235,0,0.0,0.0
4420,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles of wood; statuettes and other ornaments of wood; wooden articles of furniture not falling in chapter 94",import,91315.99,91315.99,-65.80501660038632,0.02266973818733754,5.0,-73.6842105263158,0.043857725538353584,2,-75.0,0.040807998367680065,4,-69.23076923076923,0.057290174735032943,0,0.0,0.0
4421,Wooden articles n.e.c. in heading no. 4414 to 4420,import,329143.0,329143.0,-49.51722266761714,0.08171170937526757,24.0,-61.35265700483092,0.2105170825840972,3,-66.66666666666667,0.0612119975515201,12,-56.52173913043478,0.17187052420509882,0,0.0,0.0
4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,import,16194.0,16194.0,-55.75530723204284,0.004020256914541956,3.0,-57.142857142857146,0.026314635323012148,2,-71.42857142857143,0.040807998367680065,2,-71.42857142857143,0.028645087367516472,0,0.0,0.0
4802,"Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4",import,18030.0,18030.0,-36.49172243747798,0.004476054845571908,1.0,-50.0,0.008771545107670716,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
4804,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading no. 4802 or 4803",import,24352.0,24352.0,-74.76842737841142,0.006045528984989855,2.0,-75.0,0.017543090215341433,1,-75.0,0.020403999183840033,1,-75.0,0.014322543683758236,0,0.0,0.0
4809,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",import,47147.0,47147.0,-17.93329322906223,0.011704523450037644,4.0,0.0,0.035086180430682866,2,0.0,0.040807998367680065,2,-50.0,0.028645087367516472,0,0.0,0.0
4812,"Filter blocks, slabs and plates of paper pulp",import,23669.0,23669.0,-81.69207350088332,0.005875970168599084,2.0,-83.33333333333333,0.017543090215341433,1,-83.33333333333333,0.020403999183840033,1,-83.33333333333333,0.014322543683758236,0,0.0,0.0
4813,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",import,12550.0,12550.0,-49.290470649081975,0.003115612219186214,1.0,-50.0,0.008771545107670716,1,-50.0,0.020403999183840033,1,-50.0,0.014322543683758236,0,0.0,0.0
4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper statione",import,18058.0,18058.0,-0.019821078776063587,0.004483006012276068,2.0,0.0,0.017543090215341433,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",import,374109.58,374109.58,-96.04594808782323,0.09287493057869503,52.0,-96.20253164556962,0.45612034559887726,7,-97.22222222222223,0.14282799428688023,26,-96.20253164556962,0.3723861357777141,0,0.0,0.0
4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",import,282970.27,282970.27,-95.13928178491597,0.07024905425326072,77.0,-94.28571428571429,0.6754089732906451,27,-90.0,0.550907977963681,41,-94.33962264150944,0.5872242910340877,0,0.0,0.0
4820,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperboard",import,1488665.9,1488665.9,-42.14874838716712,0.3695701727749675,106.0,-43.67816091954023,0.9297837814130959,7,-62.5,0.14282799428688023,53,-43.67816091954023,0.7590948152391865,0,0.0,0.0
4901,Animals; live,import,4487.0,4487.0,-94.62988450721082,0.0011139244643417166,0.0,0.0,0.0,13,-91.0958904109589,0.26525198938992045,0,0.0,0.0,13,-91.44736842105263,0.8436080467229072
4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",import,40041.1,40041.1,-83.94410677019624,0.009940441468498575,5.0,-71.42857142857143,0.043857725538353584,4,-71.42857142857143,0.08161599673536013,4,-71.42857142857143,0.057290174735032943,0,0.0,0.0
4911,"Printed matter, n.e.c., including printed pictures and photographs",import,27748.0,27748.0,-71.11327970877589,0.006888606203823033,4.0,-71.42857142857143,0.035086180430682866,1,-66.66666666666667,0.020403999183840033,4,-71.42857142857143,0.057290174735032943,0,0.0,0.0
5402,"Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex",import,26460.0,26460.0,-82.31696775158909,0.006568852535431651,2.0,-88.88888888888889,0.017543090215341433,1,-88.88888888888889,0.020403999183840033,1,-88.88888888888889,0.014322543683758236,0,0.0,0.0
5601,"Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flock), textile dust and mill neps",import,16654.0,16654.0,,0.004134454653253164,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",import,595432.21,595432.21,-95.56134039576533,0.14781959116916749,62.25,-95.97989949748744,0.5460286829525021,25,-96.55172413793103,0.5100999795960008,32,-96.19047619047619,0.45832139788026355,0,0.0,0.0
5607,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",import,23008.0,23008.0,-66.5123861089279,0.005711872983190152,2.0,-66.66666666666667,0.017543090215341433,1,-66.66666666666667,0.020403999183840033,1,-66.66666666666667,0.014322543683758236,0,0.0,0.0
5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",import,63163.8,63163.8,-4.232804232804233,0.015680789409580412,4.0,0.0,0.035086180430682866,2,0.0,0.040807998367680065,3,0.0,0.042967631051274706,0,0.0,0.0
5703,"Carpets and other textile floor coverings; tufted, whether or not made up",import,25578.0,25578.0,,0.006349890784250596,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",import,20030.0,20030.0,-66.12376748355236,0.004972566753011941,2.0,-66.66666666666667,0.017543090215341433,1,-66.66666666666667,0.020403999183840033,1,-66.66666666666667,0.014322543683758236,0,0.0,0.0
6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",import,21053.0,21053.0,-98.61169800550863,0.005226532593667519,2.0,-98.48484848484848,0.017543090215341433,1,-98.4375,0.020403999183840033,1,-98.48484848484848,0.014322543683758236,0,0.0,0.0
6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",import,26144.2,26144.2,-89.68914655308409,0.00649045330524687,2.0,-92.3076923076923,0.017543090215341433,1,-90.9090909090909,0.020403999183840033,1,-92.3076923076923,0.014322543683758236,0,0.0,0.0
6204,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)",import,147119.0,147119.0,-86.95777364349551,0.03652316765533519,12.0,-88.67924528301887,0.10525854129204859,6,-88.23529411764706,0.1224239951030402,6,-88.23529411764706,0.08593526210254941,0,0.0,0.0
6211,"Track suits, swimwear and other garments (not knitted or crocheted)",import,38355.0,38355.0,-53.11697836450312,0.009521857104931255,4.0,-60.0,0.035086180430682866,2,-60.0,0.040807998367680065,2,-60.0,0.028645087367516472,0,0.0,0.0
6212,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof; whether or not knitted or crocheted",import,13750.0,13750.0,,0.0034135193636502343,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
6217,Sugars and sugar confectionery,import,20880.0,20880.0,-65.56160316674914,0.005183584313673956,2.0,-77.77777777777777,0.017543090215341433,1,-83.33333333333333,0.020403999183840033,2,-66.66666666666667,0.028645087367516472,0,0.0,0.0
6303,Curtains (including drapes) and interior blinds; curtain or bed valances,import,16796.0,16796.0,-91.12613921542729,0.004169706998681406,2.0,-90.9090909090909,0.017543090215341433,1,-90.9090909090909,0.020403999183840033,1,-90.9090909090909,0.014322543683758236,0,0.0,0.0
6305,"Sacks and bags, of a kind used for the packing of goods",import,218420.0,218420.0,-84.39214966275631,0.05422406541152613,17.0,-83.78378378378379,0.1491162668304022,10,-77.77777777777777,0.20403999183840033,10,-78.94736842105263,0.14322543683758235,0,0.0,0.0
6309,Textiles; worn clothing and other worn articles,import,4235023.3,4235023.3,-90.60099975716255,1.0513697483679938,345.25,-90.57692307692308,3.028375948423315,145,-89.23076923076923,2.9585798816568047,172,-90.51724137931035,2.4634775136064166,0,0.0,0.0
6403,"Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of leather",import,162182.0,162182.0,-91.47275009934665,0.04026264708621981,22.0,-90.67796610169492,0.19297399236875576,11,-90.67796610169492,0.22444399102224036,11,-90.67796610169492,0.15754798052134059,0,0.0,0.0
6404,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",import,17440.0,17440.0,,0.004329583832877098,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
6405,Footwear; other footwear n.e.c. in chapter 64,import,827851.0,827851.0,-90.67178924184843,0.20551893954306985,104.0,-89.98073217726397,0.9122406911977545,52,-89.68253968253968,1.0610079575596818,52,-89.8635477582846,0.7447722715554282,0,0.0,0.0
6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",import,3080.0,3080.0,-49.673202614379086,0.0007646283374576526,2.0,0.0,0.017543090215341433,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",import,75488.98,75488.98,-97.36731577639083,0.018740588725251292,6.0,-96.7741935483871,0.052629270646024295,3,-96.55172413793103,0.0612119975515201,3,-96.7741935483871,0.042967631051274706,0,0.0,0.0
6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",import,11000671.76,11000671.76,-74.48417737611535,2.730982259339658,417.0,-75.60483870967742,3.6577343098986885,65,-71.42857142857143,1.3262599469496021,410,-74.47257383966245,5.872242910340876,0,0.0,0.0
6910,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures",import,49370.0,49370.0,-69.63583918126857,0.012256396435157243,2.0,-87.5,0.017543090215341433,1,-87.5,0.020403999183840033,2,-75.0,0.028645087367516472,0,0.0,0.0
7009,"Glass mirrors; whether or not framed, including rear-view mirrors",import,27000.0,27000.0,-10.711923595862325,0.006702910750440461,1.0,-50.0,0.008771545107670716,1,-50.0,0.020403999183840033,1,-50.0,0.014322543683758236,0,0.0,0.0
7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",import,763011.21,763011.21,-50.54667882298997,0.18942207563761423,84.25,-50.0,0.7390026753212579,8,-50.0,0.16323199347072026,41,-50.0,0.5872242910340877,0,0.0,0.0
7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",import,299143.25,299143.25,-83.52606108111632,0.07426409282765549,12.0,-83.33333333333333,0.1052585412920486,9,-84.90566037735849,0.1836359926545603,12,-82.75862068965517,0.17187052420509882,0,0.0,0.0
7020,Glass; articles n.e.c. in chapter 70,import,27395.04,27395.04,-65.81227270162552,0.0068009817823980155,4.0,-50.0,0.035086180430682866,2,-50.0,0.040807998367680065,2,-50.0,0.028645087367516472,0,0.0,0.0
7206,Iron and non-alloy steel in ingots or other primary forms (excluding iron of heading no. 7203),import,26260.7,26260.7,,0.006519375123855252,4.0,,0.035086180430682866,1,,0.020403999183840033,2,,0.028645087367516472,0,,0.0
7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",import,1858207.0,1858207.0,-95.68214122118941,0.4613109509942117,10.0,-80.0,0.08771545107670717,4,-81.25,0.08161599673536013,6,-87.23404255319149,0.08593526210254941,2,-50.0,0.12978585334198572
7217,Wire of iron or non-alloy steel,import,4761493.0,4761493.0,33.04756635622655,1.1820689858461852,6.0,-95.38461538461539,0.052629270646024295,3,-89.28571428571429,0.0612119975515201,6,-95.3125,0.08593526210254941,1,100.0,0.06489292667099286
7220,Stainless steel; flat-rolled products of width less than 600mm,import,558490.0,558490.0,-74.72730902557215,0.13864846759309232,3.0,-81.25,0.026314635323012148,2,-75.0,0.040807998367680065,3,-75.0,0.042967631051274706,1,0.0,0.06489292667099286
7225,"Alloy steel flat-rolled products, of a width 600mm or more",import,230155.0,230155.0,-95.77620722549459,0.057137349028430526,13.0,-94.41624365482234,0.11403008639971932,4,-92.3076923076923,0.08161599673536013,10,-95.3125,0.14322543683758235,0,0.0,0.0
7228,"Alloy steel bars, rods, shapes and sections; hollow drill bars and rods, of alloy or non-alloy steel",import,1040742.0,1040742.0,-30.698341154242964,0.25837039778647797,0.0,-100.0,0.0,1,-92.85714285714286,0.020403999183840033,0,-100.0,0.0,1,100.0,0.06489292667099286
7303,"Tubes, pipes and hollow profiles, of cast iron",import,7310.0,7310.0,,0.0018147510216933247,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",import,726828.05,726828.05,-75.09681373904417,0.18043939074321025,52.0,-70.94972067039106,0.45612034559887726,9,-78.04878048780488,0.1836359926545603,27,-76.10619469026548,0.38670867946147236,0,0.0,0.0
7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",import,1.0,1.0,-99.99833638938603,2.4825595372001703e-07,0.0,-100.0,0.0,1,-75.0,0.020403999183840033,0,-100.0,0.0,1,0.0,0.06489292667099286
7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated",import,17779.0,17779.0,,0.0044137426011881834,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
7311,"Containers for compressed or liquefied gas, of iron or steel",import,208167.6,208167.6,-93.51088630018971,0.051678846071607026,22.0,-93.75,0.19297399236875576,6,-93.15068493150685,0.1224239951030402,11,-93.6,0.15754798052134059,0,0.0,0.0
7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",import,258643.35,258643.35,-97.43771355445115,0.06420975152759018,15.0,-97.44680851063829,0.13157317661506074,7,-94.28571428571429,0.14282799428688023,11,-97.43589743589743,0.15754798052134059,0,0.0,0.0
